This is a logfile generated by pires.obd.readerlat:0.0;long:0.0;alt:0.0;vehicleid:goluefs;readings:ODULE_VOLTAGE=NODATA; Long Term Fuel Trim Bank 1=-8.6%; Timeout=OK; Select Protocol AUTO=OK; AIR_INTAKE_TEMP=44C; VIN=9BWAB45U3FP512259; Line Feed Off=OK; DISTANCE_TRAVELED_MIL_ON=0km; FUEL_PRESSURE=NODATA; ENGINE_OIL_TEMP=NODATA; Short Term Fuel Trim Bank 1=-12.5%; ENGINE_RUNTIME=NODATA; THROTTLE_POS=22.0%; Reset OBD=ELM327v1.5; TROUBLE_CODES=; Echo Off=OK; ENGINE_LOAD=58.8%; AMBIENT_AIR_TEMP=...NODATA; ENGINE_RPM=1581RPM; INTAKE_MANIFOLD_PRESSURE=52kPa
TIME;LATITUDE;LONGITUDE;ALTITUDE;VEHICLE_ID;BAROMETRIC_PRESSURE;ENGINE_COOLANT_TEMP;FUEL_LEVEL;ENGINE_LOAD;AMBIENT_AIR_TEMP;ENGINE_RPM;INTAKE_MANIFOLD_PRESSURE;MAF;Term Fuel Trim Bank 1;FUEL_ECONOMY;Long Term Fuel Trim Bank 2;FUEL_TYPE;AIR_INTAKE_TEMP;FUEL_PRESSURE;SPEED;Short Term Fuel Trim Bank 2;Short Term Fuel Trim Bank 1;ENGINE_RUNTIME;THROTTLE_POS;DTC_NUMBER;TROUBLE_CODES;TIMING_ADVANCE;EQUIV_RATIO
1503527500802;-12.859285878009413;-38.36342579859267;38.698502300781;goluefs;null;82C;null;22.0%;null;2057RPM;24kPa;null;null;null;null;null;39C;NODATA;73km/h;null;-7.8%;NODATA;17.3%;null;;null;null
1503527503561;-12.859285878009413;-38.36342579859267;38.698502300781;goluefs;null;82C;null;42.7%;null;2058RPM;54kPa;null;null;null;null;null;39C;NODATA;75km/h;null;8.6%;NODATA;21.2%;null;;null;null
1503527505814;-12.858360042036079;-38.36342488953265;37.5818680407007;goluefs;null;82C;null;24.7%;null;2139RPM;36kPa;null;null;null;null;null;38C;NODATA;77km/h;null;-9.4%;NODATA;20.0%;null;;null;null
1503527508582;-12.858360042036079;-38.36342488953265;37.5818680407007;goluefs;null;82C;null;18.8%;null;2160RPM;40kPa;null;null;null;null;null;39C;NODATA;77km/h;null;-2.3%;NODATA;19.2%;null;;null;null
1503527510832;-12.857403139628587;-38.36319272526186;37.83754245565571;goluefs;null;82C;null;16.9%;null;2153RPM;20kPa;null;null;null;null;null;38C;NODATA;76km/h;null;0.0%;NODATA;16.1%;null;;null;null
1503527513604;-12.857403139628587;-38.36319272526186;37.83754245565571;goluefs;null;82C;null;24.7%;null;2128RPM;31kPa;null;null;null;null;null;39C;NODATA;76km/h;null;-19.5%;NODATA;18.4%;null;;null;null
1503527515842;-12.856552512993002;-38.36281117213647;36.0015514295321;goluefs;null;81C;null;15.7%;null;2099RPM;22kPa;null;null;null;null;null;39C;NODATA;73km/h;null;13.3%;NODATA;16.1%;null;;null;null
1503527518620;-12.855769576887704;-38.36245325347773;33.85256891066807;goluefs;null;81C;null;17.6%;null;1970RPM;22kPa;null;null;null;null;null;39C;NODATA;68km/h;null;0.0%;NODATA;15.7%;null;;null;null
1503527520857;-12.855769576887704;-38.36245325347773;33.85256891066807;goluefs;null;81C;null;18.8%;null;1663RPM;23kPa;null;null;null;null;null;39C;NODATA;57km/h;null;0.0%;NODATA;15.3%;null;;null;null
1503527523626;-12.855129167871796;-38.362164702215345;34.40429906044231;goluefs;null;81C;null;18.8%;null;1538RPM;22kPa;null;null;null;null;null;39C;NODATA;54km/h;null;0.0%;NODATA;14.9%;null;;null;null
1503527525866;-12.855129167871796;-38.362164702215345;34.40429906044231;goluefs;null;81C;null;51.8%;null;1496RPM;74kPa;null;null;null;null;null;40C;NODATA;55km/h;null;3.9%;NODATA;22.0%;null;;null;null
1503527528634;-12.854478732410609;-38.36185182722094;30.99931562644243;goluefs;null;81C;null;52.9%;null;1601RPM;52kPa;null;null;null;null;null;39C;NODATA;58km/h;null;25.0%;NODATA;20.0%;null;;null;null
1503527530873;-12.854478732410609;-38.36185182722094;30.99931562644243;goluefs;null;80C;null;68.6%;null;1688RPM;69kPa;null;null;null;null;null;39C;NODATA;62km/h;null;6.2%;NODATA;23.1%;null;;null;null
1503527533652;-12.8537783505288;-38.36154170342153;33.61755691563689;goluefs;null;81C;null;51.8%;null;1752RPM;24kPa;null;null;null;null;null;38C;NODATA;62km/h;null;-14.8%;NODATA;18.4%;null;;null;null
1503527535883;-12.8537783505288;-38.36154170342153;33.61755691563689;goluefs;null;80C;null;46.7%;null;1731RPM;61kPa;null;null;null;null;null;38C;NODATA;63km/h;null;5.5%;NODATA;21.6%;null;;null;null
1503527538659;-12.853038077416363;-38.36127730481426;34.15138139564869;goluefs;null;81C;null;45.9%;null;1776RPM;41kPa;null;null;null;null;null;38C;NODATA;63km/h;null;-2.3%;NODATA;18.8%;null;;null;null
1503527540895;-12.853038077416363;-38.36127730481426;34.15138139564869;goluefs;null;81C;null;42.0%;null;1780RPM;61kPa;null;null;null;null;null;38C;NODATA;65km/h;null;2.3%;NODATA;21.6%;null;;null;null
1503527543665;-12.852222731101588;-38.36117719271877;32.97550151463198;goluefs;null;81C;null;46.7%;null;1823RPM;42kPa;null;null;null;null;null;38C;NODATA;65km/h;null;-3.9%;NODATA;18.8%;null;;null;null
1503527545911;-12.852222731101588;-38.36117719271877;32.97550151463198;goluefs;null;80C;null;55.7%;null;1855RPM;48kPa;null;null;null;null;null;38C;NODATA;67km/h;null;-2.3%;NODATA;21.6%;null;;null;null
1503527548677;-12.851366791460624;-38.361219843230415;31.851038882232896;goluefs;null;81C;null;48.6%;null;1881RPM;55kPa;null;null;null;null;null;38C;NODATA;67km/h;null;-12.5%;NODATA;20.8%;null;;null;null
1503527550923;-12.851366791460624;-38.361219843230415;31.851038882232896;goluefs;null;80C;null;44.7%;null;1862RPM;47kPa;null;null;null;null;null;38C;NODATA;66km/h;null;-9.4%;NODATA;19.2%;null;;null;null
1503527553686;-12.850548729740206;-38.361282528767816;30.827302953066038;goluefs;null;81C;null;43.9%;null;1865RPM;39kPa;null;null;null;null;null;38C;NODATA;65km/h;null;-22.7%;NODATA;14.9%;null;;null;null
1503527555935;-12.850548729740206;-38.361282528767816;30.827302953066038;goluefs;null;80C;null;20.8%;null;1798RPM;27kPa;null;null;null;null;null;38C;NODATA;63km/h;null;-35.2%;NODATA;16.1%;null;;null;null
1503527558712;-12.849788344197126;-38.361341195470374;32.51872899044768;goluefs;null;81C;null;17.6%;null;1689RPM;26kPa;null;null;null;null;null;38C;NODATA;59km/h;null;9.4%;NODATA;15.3%;null;;null;null
1503527560945;-12.849788344197126;-38.361341195470374;32.51872899044768;goluefs;null;81C;null;24.7%;null;1584RPM;28kPa;null;null;null;null;null;38C;NODATA;54km/h;null;-10.9%;NODATA;16.1%;null;;null;null
1503527563736;-12.84915444398617;-38.36138167916861;35.754574668256346;goluefs;null;81C;null;25.9%;null;1457RPM;47kPa;null;null;null;null;null;39C;NODATA;51km/h;null;-25.0%;NODATA;17.6%;null;;null;null
1503527565963;-12.84915444398617;-38.36138167916861;35.754574668256346;goluefs;null;81C;null;18.8%;null;1316RPM;22kPa;null;null;null;null;null;39C;NODATA;44km/h;null;0.8%;NODATA;13.7%;null;;null;null
1503527568759;-12.848638637868179;-38.36141068574558;41.934192605745984;goluefs;null;81C;null;18.8%;null;1170RPM;23kPa;null;null;null;null;null;39C;NODATA;39km/h;null;5.5%;NODATA;13.3%;null;;null;null
1503527570974;-12.848638637868179;-38.36141068574558;41.934192605745984;goluefs;null;81C;null;23.9%;null;760RPM;29kPa;null;null;null;null;null;39C;NODATA;27km/h;null;2.3%;NODATA;12.5%;null;;null;null
1503527573775;-12.848342764561746;-38.36141039918404;45.895559221938335;goluefs;null;81C;null;23.9%;null;762RPM;29kPa;null;null;null;null;null;39C;NODATA;17km/h;null;-15.6%;NODATA;12.5%;null;;null;null
1503527575995;-12.848342764561746;-38.36141039918404;45.895559221938335;goluefs;null;81C;null;24.7%;null;792RPM;30kPa;null;null;null;null;null;40C;NODATA;14km/h;null;-8.6%;NODATA;12.9%;null;;null;null
1503527578786;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;81C;null;24.7%;null;782RPM;31kPa;null;null;null;null;null;40C;NODATA;9km/h;null;-4.7%;NODATA;13.3%;null;;null;null
1503527581007;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;81C;null;26.7%;null;802RPM;30kPa;null;null;null;null;null;40C;NODATA;1km/h;null;3.1%;NODATA;12.9%;null;;null;null
1503527583801;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;81C;null;22.7%;null;762RPM;30kPa;null;null;null;null;null;40C;NODATA;0km/h;null;3.1%;NODATA;13.7%;null;;null;null
1503527586031;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;82C;null;23.9%;null;763RPM;30kPa;null;null;null;null;null;40C;NODATA;0km/h;null;3.9%;NODATA;13.7%;null;;null;null
1503527588816;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;82C;null;22.7%;null;799RPM;30kPa;null;null;null;null;null;40C;NODATA;0km/h;null;-7.0%;NODATA;13.7%;null;;null;null
1503527591055;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;82C;null;22.7%;null;735RPM;30kPa;null;null;null;null;null;40C;NODATA;0km/h;null;2.3%;NODATA;13.3%;null;;null;null
1503527593839;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;82C;null;22.7%;null;758RPM;30kPa;null;null;null;null;null;40C;NODATA;0km/h;null;-3.9%;NODATA;13.3%;null;;null;null
1503527596076;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;83C;null;23.9%;null;773RPM;31kPa;null;null;null;null;null;41C;NODATA;0km/h;null;3.1%;NODATA;13.7%;null;;null;null
1503527598860;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;83C;null;22.7%;null;813RPM;31kPa;null;null;null;null;null;41C;NODATA;0km/h;null;0.8%;NODATA;13.7%;null;;null;null
1503527601085;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;83C;null;22.7%;null;744RPM;30kPa;null;null;null;null;null;41C;NODATA;0km/h;null;0.8%;NODATA;13.3%;null;;null;null
1503527603876;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;83C;null;24.7%;null;795RPM;30kPa;null;null;null;null;null;41C;NODATA;0km/h;null;8.6%;NODATA;13.3%;null;;null;null
1503527606101;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;84C;null;25.9%;null;791RPM;30kPa;null;null;null;null;null;41C;NODATA;0km/h;null;16.4%;NODATA;13.3%;null;;null;null
1503527608888;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;84C;null;22.7%;null;800RPM;30kPa;null;null;null;null;null;41C;NODATA;0km/h;null;9.4%;NODATA;13.3%;null;;null;null
1503527611108;-12.848192196149324;-38.361409327591254;45.66935236038718;goluefs;null;85C;null;22.7%;null;802RPM;34kPa;null;null;null;null;null;41C;NODATA;0km/h;null;10.2%;NODATA;13.3%;null;;null;null
1503527613902;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;85C;null;45.9%;null;832RPM;57kPa;null;null;null;null;null;41C;NODATA;6km/h;null;-7.8%;NODATA;18.0%;null;;null;null
1503527616120;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;85C;null;32.9%;null;797RPM;36kPa;null;null;null;null;null;41C;NODATA;1km/h;null;-0.8%;NODATA;13.7%;null;;null;null
1503527618915;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;85C;null;23.9%;null;804RPM;29kPa;null;null;null;null;null;41C;NODATA;0km/h;null;17.2%;NODATA;12.9%;null;;null;null
1503527621149;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;86C;null;20.8%;null;758RPM;29kPa;null;null;null;null;null;41C;NODATA;0km/h;null;-6.2%;NODATA;13.3%;null;;null;null
1503527623925;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;86C;null;23.9%;null;785RPM;31kPa;null;null;null;null;null;41C;NODATA;0km/h;null;3.9%;NODATA;13.3%;null;;null;null
1503527626168;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;86C;null;24.7%;null;769RPM;30kPa;null;null;null;null;null;41C;NODATA;0km/h;null;3.1%;NODATA;12.5%;null;;null;null
1503527628935;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;87C;null;20.8%;null;749RPM;28kPa;null;null;null;null;null;41C;NODATA;0km/h;null;4.7%;NODATA;13.3%;null;;null;null
1503527631179;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;87C;null;26.7%;null;795RPM;31kPa;null;null;null;null;null;41C;NODATA;0km/h;null;5.5%;NODATA;12.9%;null;;null;null
1503527633959;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;87C;null;22.7%;null;790RPM;32kPa;null;null;null;null;null;41C;NODATA;0km/h;null;3.9%;NODATA;13.3%;null;;null;null
1503527636195;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;87C;null;28.6%;null;760RPM;36kPa;null;null;null;null;null;41C;NODATA;0km/h;null;10.2%;NODATA;14.1%;null;;null;null
1503527638979;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;87C;null;31.8%;null;790RPM;38kPa;null;null;null;null;null;41C;NODATA;0km/h;null;0.8%;NODATA;13.7%;null;;null;null
1503527641207;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;88C;null;33.7%;null;945RPM;37kPa;null;null;null;null;null;41C;NODATA;0km/h;null;7.0%;NODATA;15.3%;null;;null;null
1503527643989;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;88C;null;35.7%;null;1064RPM;36kPa;null;null;null;null;null;41C;NODATA;0km/h;null;-3.1%;NODATA;14.5%;null;;null;null
1503527646217;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;88C;null;26.7%;null;784RPM;31kPa;null;null;null;null;null;41C;NODATA;0km/h;null;6.2%;NODATA;12.9%;null;;null;null
1503527649008;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;89C;null;24.7%;null;774RPM;32kPa;null;null;null;null;null;41C;NODATA;0km/h;null;-1.6%;NODATA;13.3%;null;;null;null
1503527651231;-12.848133721762348;-38.36141549280031;44.28966920620949;goluefs;null;89C;null;38.8%;null;846RPM;55kPa;null;null;null;null;null;41C;NODATA;4km/h;null;-3.1%;NODATA;14.9%;null;;null;null
1503527654019;-12.84808223049065;-38.36142311298767;43.39172813948296;goluefs;null;89C;null;40.0%;null;912RPM;36kPa;null;null;null;null;null;41C;NODATA;7km/h;null;-18.8%;NODATA;14.1%;null;;null;null
1503527656243;-12.84808223049065;-38.36142311298767;43.39172813948296;goluefs;null;90C;null;25.9%;null;867RPM;33kPa;null;null;null;null;null;41C;NODATA;4km/h;null;21.9%;NODATA;13.7%;null;;null;null
1503527659034;-12.848027485712938;-38.36144805138046;43.91301396747952;goluefs;null;90C;null;24.7%;null;770RPM;30kPa;null;null;null;null;null;41C;NODATA;1km/h;null;-3.1%;NODATA;12.9%;null;;null;null
1503527661265;-12.848027485712938;-38.36144805138046;43.91301396747952;goluefs;null;90C;null;23.9%;null;764RPM;29kPa;null;null;null;null;null;41C;NODATA;0km/h;null;2.3%;NODATA;12.9%;null;;null;null
1503527664051;-12.848027485712938;-38.36144805138046;43.91301396747952;goluefs;null;90C;null;25.9%;null;794RPM;31kPa;null;null;null;null;null;41C;NODATA;0km/h;null;-1.6%;NODATA;12.9%;null;;null;null
1503527666284;-12.848027485712938;-38.36144805138046;43.91301396747952;goluefs;null;90C;null;34.9%;null;1019RPM;58kPa;null;null;null;null;null;41C;NODATA;7km/h;null;-11.7%;NODATA;17.6%;null;;null;null
1503527669079;-12.847981315582109;-38.3614431812953;44.45488962519929;goluefs;null;91C;null;37.6%;null;1343RPM;57kPa;null;null;null;null;null;41C;NODATA;14km/h;null;-0.8%;NODATA;19.2%;null;;null;null
1503527671292;-12.847981315582109;-38.3614431812953;44.45488962519929;goluefs;null;91C;null;33.7%;null;1270RPM;40kPa;null;null;null;null;null;41C;NODATA;18km/h;null;-3.9%;NODATA;16.9%;null;;null;null
1503527674102;-12.84778001335265;-38.36145962669938;48.12029546552295;goluefs;null;92C;null;64.7%;null;1683RPM;73kPa;null;null;null;null;null;41C;NODATA;28km/h;null;5.5%;NODATA;22.7%;null;;null;null
1503527676310;-12.84778001335265;-38.36145962669938;48.12029546552295;goluefs;null;92C;null;45.9%;null;1594RPM;77kPa;null;null;null;null;null;40C;NODATA;35km/h;null;-0.8%;NODATA;22.4%;null;;null;null
1503527679124;-12.847393622219602;-38.361503535967515;46.578245035063254;goluefs;null;92C;null;62.7%;null;1915RPM;65kPa;null;null;null;null;null;40C;NODATA;42km/h;null;7.8%;NODATA;24.7%;null;;null;null
1503527681318;-12.847393622219602;-38.361503535967515;46.578245035063254;goluefs;null;93C;null;51.0%;null;2228RPM;69kPa;null;null;null;null;null;39C;NODATA;48km/h;null;6.2%;NODATA;23.1%;null;;null;null
1503527684143;-12.846823393444433;-38.36156047556509;46.63345282369836;goluefs;null;93C;null;62.7%;null;2460RPM;70kPa;null;null;null;null;null;39C;NODATA;53km/h;null;-3.1%;NODATA;25.5%;null;;null;null
1503527686327;-12.846823393444433;-38.36156047556509;46.63345282369836;goluefs;null;93C;null;15.7%;null;2423RPM;61kPa;null;null;null;null;null;38C;NODATA;54km/h;null;0.0%;NODATA;14.9%;null;;null;null
1503527689161;-12.846143643539342;-38.361591446506466;48.11100118152049;goluefs;null;93C;null;78.8%;null;1991RPM;78kPa;null;null;null;null;null;39C;NODATA;58km/h;null;18.0%;NODATA;25.1%;null;;null;null
1503527691343;-12.846143643539342;-38.361591446506466;48.11100118152049;goluefs;null;93C;null;73.7%;null;2155RPM;77kPa;null;null;null;null;null;38C;NODATA;62km/h;null;12.5%;NODATA;23.9%;null;;null;null
1503527694172;-12.84539949134881;-38.36163332597394;49.776308540801864;goluefs;null;93C;null;69.8%;null;2245RPM;69kPa;null;null;null;null;null;38C;NODATA;65km/h;null;18.0%;NODATA;23.9%;null;;null;null
1503527696353;-12.84539949134881;-38.36163332597394;49.776308540801864;goluefs;null;93C;null;17.6%;null;1496RPM;71kPa;null;null;null;null;null;38C;NODATA;64km/h;null;10.2%;NODATA;22.0%;null;;null;null
1503527699186;-12.844599001539326;-38.361671177982835;51.040138791144585;goluefs;null;94C;null;57.6%;null;1814RPM;75kPa;null;null;null;null;null;38C;NODATA;65km/h;null;3.1%;NODATA;23.9%;null;;null;null
1503527701367;-12.844599001539326;-38.361671177982835;51.040138791144585;goluefs;null;93C;null;71.8%;null;1858RPM;79kPa;null;null;null;null;null;38C;NODATA;67km/h;null;-6.2%;NODATA;25.1%;null;;null;null
1503527704209;-12.843772146814185;-38.36174674645388;53.316584653052296;goluefs;null;93C;null;82.7%;null;1926RPM;69kPa;null;null;null;null;null;38C;NODATA;69km/h;null;3.9%;NODATA;25.5%;null;;null;null
1503527706392;-12.843772146814185;-38.36174674645388;53.316584653052296;goluefs;null;93C;null;83.9%;null;1951RPM;93kPa;null;null;null;null;null;38C;NODATA;71km/h;null;2.3%;NODATA;29.4%;null;;null;null
1503527709229;-12.842907383417437;-38.36185224351726;55.78656537071548;goluefs;null;93C;null;71.0%;null;2028RPM;49kPa;null;null;null;null;null;38C;NODATA;71km/h;null;-7.8%;NODATA;20.8%;null;;null;null
1503527711414;-12.842907383417437;-38.36185224351726;55.78656537071548;goluefs;null;93C;null;51.0%;null;1903RPM;23kPa;null;null;null;null;null;37C;NODATA;65km/h;null;-20.3%;NODATA;16.1%;null;;null;null
1503527714246;-12.842085664901106;-38.36204314940261;57.94904158986282;goluefs;null;93C;null;42.0%;null;1801RPM;32kPa;null;null;null;null;null;38C;NODATA;64km/h;null;-11.7%;NODATA;18.0%;null;;null;null
1503527716431;-12.842085664901106;-38.36204314940261;57.94904158986282;goluefs;null;93C;null;47.8%;null;1802RPM;63kPa;null;null;null;null;null;38C;NODATA;66km/h;null;18.0%;NODATA;21.2%;null;;null;null
1503527719260;-12.841334462224657;-38.36237099767288;60.04558117305733;goluefs;null;93C;null;40.0%;null;1926RPM;57kPa;null;null;null;null;null;38C;NODATA;71km/h;null;11.7%;NODATA;20.0%;null;;null;null
1503527721439;-12.841334462224657;-38.36237099767288;60.04558117305733;goluefs;null;92C;null;20.8%;null;2063RPM;40kPa;null;null;null;null;null;38C;NODATA;73km/h;null;-33.6%;NODATA;18.8%;null;;null;null
1503527724273;-12.840560915059381;-38.36286869267584;61.3591128992972;goluefs;null;92C;null;42.7%;null;2096RPM;42kPa;null;null;null;null;null;38C;NODATA;75km/h;null;-0.8%;NODATA;20.8%;null;;null;null
1503527726453;-12.840560915059381;-38.36286869267584;61.3591128992972;goluefs;null;92C;null;32.9%;null;2134RPM;44kPa;null;null;null;null;null;38C;NODATA;77km/h;null;-0.8%;NODATA;20.4%;null;;null;null
1503527729303;-12.839879939553741;-38.36355277374319;62.54489127919478;goluefs;null;92C;null;27.8%;null;2142RPM;21kPa;null;null;null;null;null;38C;NODATA;76km/h;null;-14.8%;NODATA;15.3%;null;;null;null
1503527731465;-12.839879939553741;-38.36355277374319;62.54489127919478;goluefs;null;91C;null;44.7%;null;2124RPM;57kPa;null;null;null;null;null;39C;NODATA;77km/h;null;4.7%;NODATA;20.0%;null;;null;null
1503527734325;-12.83935175071183;-38.364353802885326;62.52100693574823;goluefs;null;91C;null;45.9%;null;2189RPM;57kPa;null;null;null;null;null;39C;NODATA;79km/h;null;10.9%;NODATA;21.6%;null;;null;null
1503527736479;-12.83935175071183;-38.364353802885326;62.52100693574823;goluefs;null;91C;null;56.9%;null;2261RPM;40kPa;null;null;null;null;null;38C;NODATA;81km/h;null;-12.5%;NODATA;20.0%;null;;null;null
1503527739363;-12.838994875361015;-38.36530271017996;62.611173897284324;goluefs;null;90C;null;29.8%;null;2264RPM;39kPa;null;null;null;null;null;38C;NODATA;81km/h;null;-2.3%;NODATA;19.2%;null;;null;null
1503527741504;-12.838994875361015;-38.36530271017996;62.611173897284324;goluefs;null;90C;null;16.9%;null;2225RPM;21kPa;null;null;null;null;null;38C;NODATA;78km/h;null;0.0%;NODATA;16.1%;null;;null;null
1503527744380;-12.838707639611055;-38.36628536232365;64.24300207163454;goluefs;null;90C;null;23.9%;null;2161RPM;40kPa;null;null;null;null;null;39C;NODATA;77km/h;null;-3.9%;NODATA;16.1%;null;;null;null
1503527746523;-12.838707639611055;-38.36628536232365;64.24300207163454;goluefs;null;90C;null;40.0%;null;2179RPM;46kPa;null;null;null;null;null;39C;NODATA;78km/h;null;4.7%;NODATA;21.2%;null;;null;null
1503527749403;-12.838446225131564;-38.367258550417965;65.29432086967923;goluefs;null;89C;null;32.9%;null;2196RPM;41kPa;null;null;null;null;null;39C;NODATA;79km/h;null;-11.7%;NODATA;20.0%;null;;null;null
1503527751534;-12.838446225131564;-38.367258550417965;65.29432086967923;goluefs;null;89C;null;48.6%;null;2237RPM;65kPa;null;null;null;null;null;39C;NODATA;81km/h;null;6.2%;NODATA;22.7%;null;;null;null
1503527754422;-12.83816702398034;-38.3682208934383;64.78858815987921;goluefs;null;89C;null;65.9%;null;2312RPM;52kPa;null;null;null;null;null;39C;NODATA;83km/h;null;14.1%;NODATA;22.4%;null;;null;null
1503527756553;-12.83816702398034;-38.3682208934383;64.78858815987921;goluefs;null;88C;null;35.7%;null;2358RPM;21kPa;null;null;null;null;null;38C;NODATA;83km/h;null;-8.6%;NODATA;16.9%;null;;null;null
1503527759441;-12.837881781475247;-38.369228096357865;62.14339888596319;goluefs;null;88C;null;34.9%;null;2325RPM;47kPa;null;null;null;null;null;38C;NODATA;84km/h;null;-9.4%;NODATA;20.8%;null;;null;null
1503527761570;-12.837881781475247;-38.369228096357865;62.14339888596319;goluefs;null;88C;null;33.7%;null;2344RPM;35kPa;null;null;null;null;null;38C;NODATA;83km/h;null;-26.6%;NODATA;15.7%;null;;null;null
